mean_one,std_one,std_zero,var_one,var_zero,skew_one,skew_zero,kurt_one,kurt_zero,rms_one,rms_zero,en_one,en_zero,max_one,max_zero,min_one,min_zero,mse_one,cos_one,cos_zero,msg_size,char_len,label
3.2869153475,0.0281804241,2.4878328967,0.0007941363,6.1893125218,-25.9031846592,0.2023791986,1281.7972091660,-1.9590165706,3.2870361479,3.7092267413,10.8046066379,13.7583630184,3.3373516037,0.0466933195,1.7578661458,-5.0000000000,0.0009653444,0.9999632494,-0.7417154392,small,13,B
3.2878768207,0.0261053457,0.0181799247,0.0006814891,0.0003305097,-22.8808045721,48.3515592785,1190.7862878288,4041.0030823353,3.2879804557,0.0182221284,10.8108154771,0.0003320460,3.6007263405,1.5822321238,1.7578661458,-0.4359436035,0.0008284606,0.9999684806,0.0680203791,medium,44,B
3.2910051998,0.0173324123,0.0143155826,0.0003004125,0.0002049359,-1.7814029963,46.9357784128,57.1176510879,3673.6377074434,3.2910508410,0.0143733226,10.8310156379,0.0002065924,3.4690389721,1.0995818964,2.5037385174,-0.0410461426,0.0003813189,0.9999861317,0.0895443171,small,13,B
3.2880215021,0.0213994400,0.0161435732,0.0004579360,0.0002606150,-13.3486659732,48.5052338556,757.3090263718,4153.7306211255,3.2880911384,0.0162077932,10.8115433342,0.0002626926,3.5567796869,1.6261787774,1.7578661458,-0.3042602539,0.0006014204,0.9999788217,0.0889319132,large,174,B
3.2891058305,0.0221647210,0.0174182117,0.0004912749,0.0003033941,-21.7870004693,57.6111189510,1385.8000139400,4730.4969448462,3.2891805118,0.0175144040,10.8187084392,0.0003067543,3.5567796869,1.6261787774,1.6701254311,-0.3042602539,0.0006099578,0.9999772949,0.1046623228,large,174,B
3.2994747171,0.0222436135,0.0976212635,0.0004947783,0.0095299111,-12.2187077569,-49.7285227404,780.1030105104,2550.6531300533,3.2995496946,0.0976223180,10.8870281874,0.0095301170,3.7762077700,1.5822321238,1.7139194922,-5.0000000000,0.0004950543,0.9999772764,-0.0046479408,large,174,A
3.3031810504,0.0197852938,2.1227153322,0.0003914579,4.5059203814,0.9777340242,-1.2457817435,1.0655611915,-0.4477549763,3.3032403045,2.4270818206,10.9113965094,5.8907261638,3.4690389721,0.9241004669,3.2496108890,-5.0000000000,0.0004015769,0.9999820618,-0.4848529215,small,13,A
3.2993135737,0.0223126869,0.1537252698,0.0004978560,0.0236314586,-11.4354940761,-32.0045793220,748.9095622042,1039.0683870876,3.2993890213,0.1537647360,10.8859679138,0.0236435940,3.7762077700,1.5822321238,1.6701254311,-5.0000000000,0.0004983272,0.9999771329,-0.0226553751,large,174,A
3.2976850251,0.0169372693,0.0179140821,0.0002868711,0.0003209143,-0.6754667293,37.6379072258,115.8657371747,3085.4153101975,3.2977285207,0.0179459373,10.8750133962,0.0003220567,3.6884670553,1.4944914090,2.1088290048,-0.4797363281,0.0002922302,0.9999868105,0.0595565408,medium,44,B
3.2993671691,0.0226636417,0.0167011682,0.0005136407,0.0002789290,-14.0828209348,24.0931063407,911.0812384853,2726.1356827653,3.2994450075,0.0167486045,10.8863373575,0.0002805158,3.7762077700,1.5822321238,1.7139194922,-0.6552124023,0.0005140411,0.9999764087,0.0752096270,large,174,A
3.2905521118,0.0216365250,2.4985305309,0.0004681392,6.2426548140,-16.5317383002,-0.0930145826,689.8317885590,-1.9912442472,3.2906232448,3.4523905333,10.8282013394,11.9190003946,3.3812982574,0.8363597522,2.3720511490,-5.0000000000,0.0005574018,0.9999783831,-0.6901039239,small,13,B
3.2919173708,0.0173968373,0.0153084465,0.0003026499,0.0002343485,-4.4935885497,34.6742328132,325.2474220151,3189.4956936525,3.2919633391,0.0154044446,10.8370226262,0.0002372969,3.6007263405,1.4506973479,1.7139194922,-0.4359436035,0.0003679788,0.9999860362,0.1114668575,medium,44,B
3.3003214653,0.0177543637,0.0156395639,0.0003152174,0.0002445960,1.0775338429,-20.4706870548,2.2408004808,1021.3421411152,3.3003692205,0.0156704904,10.8924369916,0.0002455643,3.3812982574,0.3976561785,3.1618701743,-0.6991577148,0.0003153208,0.9999855303,0.0627949328,small,13,A
3.2995542637,0.0181860353,0.0140284672,0.0003307319,0.0001967979,0.1827547757,30.8319322186,85.5887109482,2370.0572881468,3.2996043809,0.0141090751,10.8873890707,0.0001990660,3.6445204016,1.0995818964,2.7231666005,-0.4797363281,0.0003309306,0.9999848111,0.1067415065,medium,44,A
3.2888931647,0.0220056655,0.0164801711,0.0004842493,0.0002715960,-11.8036070368,41.3140075580,543.7445676927,3368.9116860875,3.2889667827,0.0165528612,10.8173024979,0.0002739972,3.6007263405,1.4506973479,2.1527756584,-0.4359436035,0.0006076111,0.9999776167,0.0936135798,medium,44,B
3.3004021752,0.0172403652,0.4121090434,0.0002972302,0.1698338637,-1.4373411573,-11.9460496236,217.5783822140,141.0405435620,3.3004472043,0.4134056218,10.8929517481,0.1709042081,3.6445204016,1.2752159185,1.9771416364,-5.0000000000,0.0002973919,0.9999863567,-0.0791380615,medium,44,A
3.2999521227,0.0258475481,0.0117706909,0.0006680957,0.0001385492,-27.2221915795,18.5323104064,1521.8191720121,2727.8981311675,3.3000533493,0.0119286151,10.8903521080,0.0001422919,3.6445204016,1.0557878353,1.6701254311,-0.4797363281,0.0006680980,0.9999693258,0.1621818379,medium,44,A
3.2893426890,0.0174594906,1.3582966072,0.0003048338,1.8449696732,-0.7119809275,-3.0916296968,5.3636832478,7.5616087248,3.2893890253,1.4155807532,10.8200801598,2.0038688689,3.4690389721,1.2312692648,3.1180761132,-5.0000000000,0.0004184121,0.9999859134,-0.2815958177,small,13,B
3.2875947103,0.0228009312,0.0146066459,0.0005198825,0.0002133541,-17.1645840684,40.7481710166,973.8445298249,3728.1474906481,3.2876737766,0.0146620578,10.8087988614,0.0002149759,3.5567796869,1.6261787774,1.6701254311,-0.3042602539,0.0006737737,0.9999759507,0.0868577585,large,174,B
3.2994198728,0.0218972045,0.1203625043,0.0004794876,0.0144871324,-10.8202959201,-40.5493524550,732.4816208320,1685.9505347755,3.2994925344,0.1203725368,10.8866509848,0.0144895476,3.7762077700,1.6261787774,1.6701254311,-5.0000000000,0.0004798241,0.9999779779,-0.0129106655,large,174,A
3.2984528501,0.0217380304,0.0177063834,0.0004725420,0.0003135160,-8.6212737416,22.2984454043,554.2598939152,2607.2238580006,3.2985244801,0.0177157146,10.8802637461,0.0003138465,3.7762077700,1.6261787774,1.6701254311,-0.6552124023,0.0004749356,0.9999782842,0.0324524726,large,174,A
3.2894612197,0.0186446769,0.0163211335,0.0003476240,0.0002663794,-0.4676173875,45.7101880923,2.6870292384,2820.7856283096,3.2895140583,0.0164407073,10.8209027397,0.0002702969,3.4250923185,1.0118411817,3.2496108890,-0.0410461426,0.0004586899,0.9999839373,0.1203875880,small,13,B
3.2917735754,0.0174488754,0.4873329656,0.0003044633,0.2374934194,-7.0057845671,-10.0550487890,484.6014255453,99.2422240130,3.2918198211,0.4895196287,10.8360777348,0.2396294669,3.6007263405,1.5822321238,1.7578661458,-5.0000000000,0.0003721373,0.9999859513,-0.0944137713,medium,44,B
3.3003391505,0.0217936480,0.0169726595,0.0004749631,0.0002880712,-9.2455164704,30.1612296321,629.6521902952,3136.4534454784,3.3004111065,0.0170495128,10.8927134716,0.0002906859,3.7762077700,1.6261787774,1.7578661458,-0.6552124023,0.0004750781,0.9999781979,0.0948419619,large,174,A
3.2858037033,0.0296835250,0.0105119224,0.0008811117,0.0001105005,-24.9792329828,4.2781398707,1123.0261043499,252.6265232960,3.2859377791,0.0105502868,10.7973870883,0.0001113086,3.4690389721,0.3537095248,1.8894009217,-0.0410461426,0.0010826465,0.9999591971,0.0852024440,small,13,B
3.2993403958,0.0168049505,0.0164430689,0.0002824064,0.0002703745,2.0494249496,33.6496945013,16.0975647228,2635.2630994935,3.2993831929,0.0165235014,10.8859294536,0.0002730261,3.6007263405,1.1874752037,3.1180761132,-0.4797363281,0.0002828414,0.9999870288,0.0985486155,medium,44,A
3.2907527793,0.0177463997,0.4018627764,0.0003149347,0.1614936911,-5.8838813414,-12.2585108183,390.5462279217,148.6672528081,3.2908006304,0.4030236976,10.8293687890,0.1624281009,3.6007263405,1.5822321238,1.8894009217,-5.0000000000,0.0004004458,0.9999854591,-0.0758469469,medium,44,B
3.2903009401,0.0175380772,0.0215131794,0.0003075842,0.0004628169,-1.6145836452,41.2378173865,50.4676490619,2653.7565029497,3.2903476808,0.0215540315,10.8263878606,0.0004645763,3.6007263405,1.5384380627,2.4159978027,-0.4359436035,0.0004016559,0.9999857946,0.0615392361,medium,44,B
3.2987821746,0.0201708636,0.0126713170,0.0004068637,0.0001605623,-7.2621289025,8.9366452132,299.1245514880,1071.7343670210,3.2988438428,0.0127477577,10.8823706994,0.0001625053,3.6445204016,0.7048249763,2.5037385174,-0.4797363281,0.0004083468,0.9999813061,0.1093473639,medium,44,A
3.2985599599,0.0218392467,0.0174844417,0.0004769527,0.0003057057,-10.9219492584,22.7361587094,734.3250217983,2698.4125804863,3.2986322562,0.0175048918,10.8809747616,0.0003064212,3.7762077700,1.6261787774,1.6701254311,-0.6552124023,0.0004790264,0.9999780829,0.0483233360,large,174,A
3.2903863548,0.0179365070,2.0697828668,0.0003217183,4.2840011159,-0.9787740907,-1.3566126750,13.8252850720,-0.1593797678,3.2904352421,2.3415425251,10.8269640824,5.4828213966,3.4690389721,0.7925656911,3.0303353984,-5.0000000000,0.0004141405,0.9999851426,-0.4676005262,small,13,B
3.2964662769,0.0205941604,0.0175418697,0.0004241194,0.0003077172,-17.8014198838,32.6788371014,1274.9517238903,2848.5855468689,3.2965306057,0.0175876439,10.8671140340,0.0003093252,3.7322611164,1.6261787774,1.6701254311,-0.5236816406,0.0004366066,0.9999804859,0.0721005798,large,174,B
3.3005338126,0.0195237497,0.0223560924,0.0003811768,0.0004997949,-2.1447776163,39.2709370771,95.3116062108,2746.7539512937,3.3005915569,0.0224156630,10.8939046252,0.0005024619,3.5567796869,1.3629566332,2.8109073153,-0.6114196777,0.0003814618,0.9999825049,0.0728562072,small,13,A
3.2865296672,0.0184092072,2.1256458280,0.0003388989,4.5183701859,-0.9765861389,-1.2395383127,1.1377304027,-0.4629435997,3.2865812256,2.4319100390,10.8016161522,5.9141864380,3.3373516037,1.0118411817,3.2496108890,-5.0000000000,0.0005203488,0.9999843125,-0.4858101898,small,13,B
3.2964939038,0.0199470607,0.1212502140,0.0003978852,0.0147016144,-11.1317433842,-40.0989469133,770.5147622113,1656.6103609688,3.2965542530,0.1212642158,10.8672699433,0.0147050100,3.6884670553,1.6261787774,1.6701254311,-5.0000000000,0.0004101779,0.9999816932,-0.0151960073,large,174,B
3.2975815731,0.0202920036,0.0166247464,0.0004117654,0.0002763822,-15.3665361517,36.7049765914,1073.2107316530,3599.0260793654,3.2976440070,0.0167126187,10.8744559968,0.0002793116,3.7322611164,1.6261787774,1.6701254311,-0.5674743652,0.0004176142,0.9999810671,0.1024111293,large,174,B
3.2876573160,0.0255068045,0.0157394344,0.0006505971,0.0002477298,-19.8758955464,44.4177747407,1020.5854578660,4265.2034291318,3.2877562599,0.0157973460,10.8093412246,0.0002495561,3.6445204016,1.5384380627,1.7139194922,-0.4797363281,0.0008029389,0.9999699053,0.0855474734,medium,44,B
3.2878817087,0.0217907097,0.0111182802,0.0004748350,0.0001236162,-8.9413510534,17.9368860310,306.6158707869,1107.6270096974,3.2879539178,0.0112118869,10.8106409654,0.0001257064,3.3812982574,0.5731376080,2.5037385174,-0.2165222168,0.0006216880,0.9999780383,0.1289498492,small,13,B
3.2982250398,0.0165556100,0.0173704956,0.0002740882,0.0003017341,1.2331688428,36.8494220693,5.0404261818,2355.7167588248,3.2982665904,0.0174482353,10.8785625012,0.0003044409,3.6445204016,1.0995818964,3.1618701743,-0.3919982910,0.0002772387,0.9999874023,0.0942923317,small,13,B
3.3013634679,0.0203329636,0.0118371784,0.0004134294,0.0001401188,0.5559579270,-22.3620790021,97.1619098193,1034.8634888198,3.3014260823,0.0118916088,10.8994141768,0.0001414104,3.7322611164,0.1783806879,2.8547013764,-0.5674743652,0.0004152885,0.9999810341,0.0955691326,small,13,A
3.2991444042,0.0205724576,0.0156711053,0.0004232260,0.0002455835,-19.2646579214,56.4145597831,1260.8537082521,6154.0818254162,3.2992085453,0.0157367970,10.8847770256,0.0002476468,3.6007263405,1.6261787774,1.8456068606,-0.4359436035,0.0004239581,0.9999805586,0.0912764093,medium,44,A
3.2907916122,0.0182209781,0.3728746725,0.0003320040,0.1390355214,-5.7661274372,-13.2392628923,351.6441124245,173.6279652523,3.2908420562,0.3738238722,10.8296414391,0.1397442874,3.6445204016,1.4506973479,1.8456068606,-5.0000000000,0.0004167984,0.9999846714,-0.0712171225,medium,44,B
3.2986920229,0.0171081068,0.4032457200,0.0002926873,0.1626071107,-4.8046286794,-12.2157607736,556.8531896687,147.5771576818,3.2987363868,0.4044626686,10.8816617495,0.1635900503,3.6445204016,1.6261787774,1.6701254311,-5.0000000000,0.0002943981,0.9999865513,-0.0775148601,medium,44,B
3.2993188082,0.0192291099,0.0175957514,0.0003697587,0.0003096105,-10.6362982074,38.6915889261,664.1073911957,2939.1037019005,3.2993748433,0.0176732979,10.8858743569,0.0003123455,3.6445204016,1.4944914090,2.1527756584,-0.4359436035,0.0003702227,0.9999830164,0.0935751294,medium,44,A
3.3033296136,0.0301037349,2.2206621623,0.0009062349,4.9313404390,-28.6378043079,-1.0362582730,1478.6341338785,-0.9257165534,3.3034667807,2.5978308272,10.9128927711,6.7487250067,3.3812982574,1.3190099796,1.7578661458,-5.0000000000,0.0009173212,0.9999584778,-0.5189345088,small,13,A
3.3004909198,0.0173235202,0.4045477134,0.0003001044,0.1636588524,-4.7478679036,-12.1623760940,573.9362189392,146.5311277129,3.3005363831,0.4057228613,10.8935404163,0.1646110402,3.6445204016,1.6261787774,1.6701254311,-5.0000000000,0.0003003454,0.9999862255,-0.0760557073,medium,44,A
3.2886214627,0.0221933896,0.0153387224,0.0004925465,0.0002352764,-18.6795384226,53.5998741324,1105.8538483543,5026.3854417238,3.2886963483,0.0154211596,10.8155236716,0.0002378122,3.5567796869,1.6261787774,1.6701254311,-0.3482055664,0.0006220177,0.9999772294,0.1032611219,large,174,B
3.3003848881,0.0288772708,0.0091654042,0.0008338968,0.0000840046,-27.6549973789,-0.9518151976,1452.4784803930,81.4517360980,3.3005112190,0.0092495677,10.8933743065,0.0000855545,3.7322611164,0.2221747490,1.8456068606,-0.0410461426,0.0008340449,0.9999617239,0.1345940742,small,13,A
3.2858902941,0.0229753698,0.0200097837,0.0005278676,0.0004003914,-8.2784312095,38.8617598501,220.8398058286,1992.5708485798,3.2859706164,0.0200517499,10.7976028922,0.0004020727,3.3373516037,1.0118411817,2.6354258858,-0.1725769043,0.0007269514,0.9999755560,0.0646638688,small,13,B
3.3001086001,0.0232049733,0.0152636860,0.0005384708,0.0002329801,-13.4664054927,17.1685900999,815.0914141893,2602.6960721542,3.3001901829,0.0153183927,10.8912552435,0.0002346532,3.7762077700,1.6261787774,1.7578661458,-0.6552124023,0.0005384826,0.9999752794,0.0844385299,large,174,A
3.2895834777,0.0203308789,0.0976446740,0.0004133446,0.0095344824,-14.6773604692,-49.7102591132,853.9879784297,2555.8457917059,3.2896463034,0.0976448052,10.8217728013,0.0095345080,3.5567796869,1.5822321238,1.6701254311,-5.0000000000,0.0005218486,0.9999809020,0.0016395030,large,174,B
3.3007319698,0.0216097545,0.0174364851,0.0004669815,0.0003040310,-7.8412701266,35.9936707509,549.9703782319,3550.9540406173,3.3008027081,0.0175343269,10.8952985177,0.0003074526,3.7322611164,1.6261787774,1.7139194922,-0.6552124023,0.0004675173,0.9999785694,0.1054935601,large,174,A
3.2906344638,0.0186476627,0.3452199288,0.0003477353,0.1191767992,-8.1686064869,-14.3093648426,566.9040227525,203.4110431049,3.2906873005,0.3459682200,10.8286229097,0.1196940093,3.6007263405,1.5384380627,1.6701254311,-5.0000000000,0.0004354486,0.9999839436,-0.0657350920,medium,44,B
3.3004054407,0.0172106664,0.3969540452,0.0002962070,0.1575725140,-1.2217696906,-12.4259600262,157.1734019552,152.5905625230,3.3004503147,0.3980999045,10.8929722800,0.1584835339,3.6445204016,0.9680471206,2.1527756584,-5.0000000000,0.0002963714,0.9999864037,-0.0758179200,medium,44,A
3.3035970363,0.0202922357,2.5008978906,0.0004117748,6.2544902594,1.4199835052,0.0234699013,7.2675359357,-1.9992208963,3.3036593579,3.5561375190,10.9141651531,12.6461140541,3.5567796869,1.4506973479,3.2058168279,-5.0000000000,0.0004247135,0.9999811356,-0.7109303506,small,13,A
3.3036140856,0.0208174408,0.0182761241,0.0004333658,0.0003340167,-2.1563104106,58.7248379884,69.5410931913,3928.9650412730,3.3036796746,0.0184500501,10.9142993924,0.0003404043,3.3812982574,1.2312692648,2.8109073153,-0.0410461426,0.0004464275,0.9999801467,0.1369848581,small,13,A
3.2998050691,0.0209837567,0.0146472148,0.0004403180,0.0002145409,-18.0892763584,45.9315381630,1228.5465373354,4874.5704170832,3.2998717872,0.0147525666,10.8891538119,0.0002176382,3.6445204016,1.4944914090,1.7578661458,-0.4797363281,0.0004403560,0.9999797816,0.1192959007,medium,44,A
3.2992405147,0.0166173684,0.0152369759,0.0002761369,0.0002321654,0.1219313582,24.1982407685,80.3850275595,2249.6626028915,3.2992823630,0.0153343343,10.8852641107,0.0002351418,3.6445204016,1.0118411817,2.3282570879,-0.4797363281,0.0002767137,0.9999873159,0.1125068347,small,13,B
3.2972932011,0.0165758197,1.9941923707,0.0002747578,3.9768032115,0.9514348238,1.5134611127,3.5510227781,0.2905870991,3.2973348650,4.4769229739,10.8724172121,20.0428393141,3.3812982574,0.2221747490,3.2496108890,-5.0000000000,0.0002820846,0.9999873644,-0.8953127040,small,13,B
3.2986847376,0.0217717579,0.1514229681,0.0004740094,0.0229289153,-9.3317650624,-32.4018138255,597.1307328481,1068.5698285880,3.2987565850,0.1514677655,10.8817950073,0.0229424840,3.7322611164,1.6261787774,1.7578661458,-5.0000000000,0.0004757394,0.9999782198,-0.0243191962,large,174,A
3.3007149672,0.0246620571,0.0140719244,0.0006082171,0.0001980191,-11.5396727406,12.2947444679,361.3897391971,753.4696797447,3.3008071000,0.0140821474,10.8953275117,0.0001983069,3.3812982574,0.6169316691,2.5037385174,-0.2604675293,0.0006087282,0.9999720878,0.0380970851,small,13,A
3.3005118674,0.0177625964,0.2625440494,0.0003155098,0.0689293779,-5.9115920511,-18.8645598933,518.4944762007,355.7533436926,3.3005596642,0.2628125169,10.8936940969,0.0690704191,3.5129856258,1.5822321238,1.8016602069,-5.0000000000,0.0003157718,0.9999855186,-0.0451883946,medium,44,A
3.2996775637,0.0174689287,0.0159321145,0.0003051635,0.0002538323,-1.1199971674,43.2533313812,189.1150626621,4330.2913731111,3.2997238048,0.0160622769,10.8881771879,0.0002579967,3.6884670553,1.6261787774,1.8894009217,-0.5236816406,0.0003052674,0.9999859864,0.1270493811,medium,44,B
3.2993248847,0.0224918452,0.0164459894,0.0005058831,0.0002704706,-11.9819699342,21.1533792785,778.0395661368,2606.3473144101,3.2994015484,0.0164844340,10.8860505779,0.0002717366,3.7762077700,1.5822321238,1.7139194922,-0.6552124023,0.0005063389,0.9999767643,0.0682562125,large,174,A
3.2855170044,0.0216430326,2.5002428011,0.0004684209,6.2512140644,-3.9669407283,-0.0015059717,102.1831589986,-1.9999569151,3.2855882894,3.5341840922,10.7950904072,12.4904571979,3.5567796869,0.0466933195,2.7231666005,-5.0000000000,0.0006781780,0.9999783038,-0.7067678522,small,13,B
3.2884687029,0.0218849610,0.0152038047,0.0004789515,0.0002311557,-16.8248896060,47.0240671101,1007.2943451223,4137.0921728560,3.2885415250,0.0152761400,10.8145053614,0.0002333605,3.5567796869,1.6261787774,1.6701254311,-0.3042602539,0.0006119223,0.9999778558,0.0972004967,large,174,B
3.3046616137,0.0198921817,0.0165329807,0.0003956989,0.0002733395,-0.2911225725,58.4075648805,73.8900607939,4899.6408880106,3.3047214830,0.0166251892,10.9211840801,0.0002763969,3.6007263405,1.3629566332,2.1527756584,-0.2604675293,0.0004174295,0.9999818837,0.1051753848,small,13,A
3.2863519618,0.0225081946,1.8120985902,0.0005066188,3.2837013006,-8.6970871507,-1.9013773489,277.8038121475,1.6154990255,3.2864290401,1.9715778020,10.8006158354,3.8871190293,3.4690389721,0.0466933195,2.4597918638,-5.0000000000,0.0006928878,0.9999765465,-0.3939989942,small,13,B
3.2882669095,0.0221466002,2.3919732709,0.0004904719,5.7215361288,-17.8979299410,-0.6103342049,751.5327827744,-1.6274205074,3.2883414877,2.9751207027,10.8131897399,8.8513431954,3.3812982574,0.6169316691,2.3282570879,-5.0000000000,0.0006281373,0.9999773204,-0.5946401007,small,13,B
3.2853590618,0.0202968868,0.0183991588,0.0004119636,0.0003385290,-0.1289830557,25.7009979497,7.4563563463,1510.8620443077,3.2854217580,0.0184010992,10.7939961283,0.0003386005,3.5567796869,0.9680471206,3.2496108890,-0.3919982910,0.0006263207,0.9999809168,0.0145220840,small,13,B
3.2885467396,0.0222877248,0.0156147659,0.0004967427,0.0002438209,-18.6285504692,50.3205212044,1092.1191780146,4574.1611168940,3.2886222649,0.0156881702,10.8150364011,0.0002461187,3.5567796869,1.6261787774,1.6701254311,-0.3042602539,0.0006279199,0.9999770344,0.0966231172,large,174,B
3.2964342085,0.0209916108,0.0163392622,0.0004406477,0.0002669715,-15.6135254224,22.1922951751,1112.5869102239,2483.2981142348,3.2965010449,0.0163707663,10.8669191387,0.0002680020,3.7322611164,1.6261787774,1.6701254311,-0.5674743652,0.0004533626,0.9999797251,0.0620091121,large,174,B
3.2995847763,0.0212492821,0.0196559912,0.0004515320,0.0003863580,-11.2057425373,18.9644691773,822.6226985680,2827.2575174151,3.2996531982,0.0196882979,10.8877112282,0.0003876291,3.8200018311,1.5822321238,1.9333475753,-0.8308410645,0.0004517044,0.9999792639,0.0572637093,medium,44,A
3.2988352610,0.0225681860,0.0165759840,0.0005093230,0.0002747632,-12.3389606833,22.2413006267,811.2109653323,2556.8318006980,3.2989124575,0.0165928238,10.8828234024,0.0002753218,3.7762077700,1.5384380627,1.6701254311,-0.6552124023,0.0005106796,0.9999765994,0.0450416045,large,174,A
3.3028688749,0.0204031859,0.0086156446,0.0004162900,0.0000742293,-0.3016330956,-15.9038528726,22.5979699213,536.1536834789,3.3029318938,0.0087885102,10.9093590948,0.0000772379,3.4690389721,0.0466933195,2.9424420911,-0.3482055664,0.0004245204,0.9999809203,0.1973628713,small,13,A
3.2996285317,0.0218242907,0.0164959307,0.0004762997,0.0002721157,-9.0153337410,28.5795594708,650.5215298285,3064.9477692922,3.2997007056,0.0165522770,10.8880247467,0.0002739779,3.7762077700,1.6261787774,1.6701254311,-0.6552124023,0.0004764377,0.9999781271,0.0824420469,large,174,A
3.3004042347,0.0219960636,0.0173883225,0.0004838268,0.0003023538,-9.9722796876,31.9627003987,653.9435322931,3266.6957914407,3.3004775320,0.0174773109,10.8931519392,0.0003054564,3.7762077700,1.6261787774,1.8016602069,-0.6552124023,0.0004839902,0.9999777919,0.1007838063,large,174,A
3.3037311179,0.0200249356,0.2373312222,0.0004009980,0.0563261090,-3.6587046123,-20.8959575595,285.7272455584,436.7198261091,3.3037918060,0.2375188028,10.9150402973,0.0564151817,3.5129856258,1.6261787774,1.7139194922,-5.0000000000,0.0004149193,0.9999816308,-0.0397350949,medium,44,A
3.2998878037,0.0167029304,0.3694727939,0.0002789879,0.1365101455,0.3091150044,-13.3196275470,94.1435031556,176.5501646266,3.2999300758,0.3703862532,10.8895385050,0.1371859765,3.6445204016,1.6261787774,2.1088290048,-5.0000000000,0.0002790005,0.9999871900,-0.0701882179,medium,44,A
3.2971537493,0.0214910772,0.0155055543,0.0004618664,0.0002404222,-19.3187820681,22.8140074337,1255.3277262403,2637.2403541660,3.2972237887,0.0155594224,10.8716847131,0.0002420956,3.7322611164,1.5822321238,1.6701254311,-0.5236816406,0.0004699675,0.9999787581,0.0831396511,large,174,B
3.3032070526,0.0259228888,2.4707652804,0.0006719962,6.1046810707,-17.6616765678,0.3140446970,854.8481373727,-1.9012825397,3.3033087698,3.7998380956,10.9118488283,14.4387695531,3.5567796869,0.7925656911,2.0648823511,-5.0000000000,0.0006822814,0.9999692075,-0.7597381957,small,13,A
3.2986716753,0.0222072791,0.0164339438,0.0004931632,0.0002700745,-12.0481172837,17.9312565029,779.5649682626,2350.4204461474,3.2987464262,0.0164500650,10.8817279843,0.0002706046,3.7762077700,1.5822321238,1.6701254311,-0.6552124023,0.0004949277,0.9999773396,0.0442612937,large,174,A
3.3037147907,0.0231458275,2.3704867240,0.0005357293,5.6192073084,-7.8835832248,-0.6727086001,260.4701003070,-1.5474272670,3.3037958695,2.9180240673,10.9150671474,8.5148644576,3.3812982574,0.1344340342,2.5037385174,-5.0000000000,0.0005495290,0.9999754589,-0.5831559352,small,13,A
3.2925404973,0.0160675817,0.0067494919,0.0002581672,0.0000455556,-2.6965535459,-5.3698406880,170.9049391463,43.7636186275,3.2925797019,0.0070336520,10.8410810933,0.0000494723,3.5129856258,0.0906399731,2.1527756584,-0.0848388672,0.0003138114,0.9999880930,0.2813680890,small,13,B
3.2874351928,0.0220997131,0.1212586209,0.0004883973,0.0147036531,-15.3778526893,-40.2408088177,894.5959185824,1663.0509959717,3.2875094744,0.1212688343,10.8077185444,0.0147061302,3.5567796869,1.6261787774,1.6701254311,-5.0000000000,0.0006462717,0.9999774049,-0.0129782599,large,174,B
3.3027060349,0.0287451994,2.4874809356,0.0008262865,6.1875614048,-13.8934789318,0.2086252575,387.5702124955,-1.9564632581,3.3028311249,3.7144091324,10.9086934395,13.7968352027,3.4690389721,0.0466933195,2.4159978027,-5.0000000000,0.0008336091,0.9999621264,-0.7426460358,small,13,A
3.2876869432,0.0183382463,2.4547997209,0.0003362913,6.0260416697,-0.8480838237,0.3896137427,1.6134714844,-1.8479654686,3.2877380869,3.8587070288,10.8092217278,14.8896199339,3.3373516037,1.5384380627,3.2496108890,-5.0000000000,0.0004879026,0.9999844441,-0.7715476197,small,13,B
3.2884086745,0.0196175354,0.0148062080,0.0003848477,0.0002192238,-4.7023785638,41.9174211004,181.0219301462,4241.0663544907,3.2884671897,0.0148799953,10.8140164580,0.0002214143,3.6007263405,1.4506973479,2.4159978027,-0.4359436035,0.0005192065,0.9999822059,0.0994638456,medium,44,B
3.2904829144,0.0180025179,0.4231058384,0.0003240907,0.1790185505,-5.0014485307,-11.6309965651,340.6106235174,133.5491389791,3.2905321607,0.4245104492,10.8276019007,0.1802091215,3.6007263405,1.5822321238,1.8456068606,-5.0000000000,0.0004146656,0.9999850339,-0.0812810407,medium,44,B
3.2969349768,0.0297351125,0.0131516347,0.0008841769,0.0001729655,-27.1920136507,-17.5174144491,1119.1306019270,583.2264596012,3.2970690648,0.0131596928,10.8706644179,0.0001731775,3.3812982574,0.0028992584,1.9771416364,-0.5236816406,0.0008935713,0.9999593311,0.0349898495,small,13,B
3.2990920001,0.0227691645,0.0165917115,0.0005184349,0.0002752849,-13.5525160414,19.4954633948,882.7200690995,2519.4757560176,3.2991705715,0.0166243606,10.8845264597,0.0002763694,3.7762077700,1.5822321238,1.7139194922,-0.6552124023,0.0005192593,0.9999761845,0.0626418210,large,174,A
3.3000379024,0.0220838591,0.0163852068,0.0004876968,0.0002684750,-11.9077079851,26.1542640876,826.6377084061,3037.7681540482,3.3001117942,0.0164603698,10.8907378542,0.0002709438,3.7762077700,1.6261787774,1.6701254311,-0.6552124023,0.0004876983,0.9999776093,0.0954554483,large,174,A
